Date,Open,High,Low,Close
2000/11/30,1341.91003,1341.91003,1294.90002,1314.94995
2000/11/29,1336.08997,1352.38,1329.28003,1341.93005
2000/11/28,1348.96997,1358.81006,1334.96997,1336.08997
2000/11/27,1341.77002,1362.5,1341.77002,1348.96997
2000/11/24,1322.35999,1343.82996,1322.35999,1341.77002
2000/11/22,1347.34998,1347.34998,1321.89001,1322.35999
2000/11/21,1342.62,1355.87,1333.62,1347.34998
2000/11/20,1367.71997,1367.71997,1341.67004,1342.62
2000/11/17,1372.31995,1384.84998,1355.55005,1367.71997
2000/11/16,1389.81006,1394.76001,1370.39001,1372.31995
2000/11/15,1382.94995,1395.95996,1374.75,1389.81006
2000/11/14,1351.26001,1390.06006,1351.26001,1382.94995
2000/11/13,1365.97998,1365.97998,1328.62,1351.26001
2000/11/10,1400.14001,1400.14001,1365.96997,1365.97998
2000/11/09,1409.28003,1409.28003,1369.68005,1400.14001
2000/11/08,1431.87,1437.28003,1408.78003,1409.28003
2000/11/07,1432.18994,1436.21997,1423.26001,1431.87
2000/11/06,1428.76001,1438.45996,1427.71997,1432.18994
2000/11/03,1428.31995,1433.20996,1420.92004,1426.68994
2000/11/02,1421.21997,1433.40002,1421.21997,1428.31995
2000/11/01,1429.40002,1429.59998,1410.44995,1421.21997
2000/10/31,1398.66003,1432.21997,1398.66003,1429.40002
2000/10/30,1379.57996,1406.35999,1376.85999,1398.66003
2000/10/27,1364.43994,1384.56995,1364.13,1379.57996
2000/10/26,1364.90002,1372.71997,1337.81006,1364.43994
2000/10/25,1398.13,1398.13,1362.20996,1364.90002
2000/10/24,1395.78003,1415.64001,1388.13,1398.13
2000/10/23,1396.93005,1406.95996,1387.75,1395.78003
2000/10/20,1388.76001,1408.46997,1382.18994,1396.93005
2000/10/19,1342.13,1389.93005,1342.13,1388.76001
2000/10/18,1349.96997,1356.65002,1305.79004,1342.13
2000/10/17,1374.62,1380.98999,1342.33997,1349.96997
2000/10/16,1374.17004,1379.47998,1365.06006,1374.62
2000/10/13,1329.78003,1374.17004,1327.07996,1374.17004
2000/10/12,1364.58997,1374.93005,1328.06006,1329.78003
2000/10/11,1387.02002,1387.02002,1349.67004,1364.58997
2000/10/10,1402.03003,1408.82996,1383.84998,1387.02002
2000/10/09,1408.98999,1409.68994,1392.47998,1402.03003
2000/10/06,1436.28003,1443.30005,1397.06006,1408.98999
2000/10/05,1434.31995,1444.17004,1431.80005,1436.28003
2000/10/04,1426.45996,1439.98999,1416.31006,1434.31995
2000/10/03,1436.22998,1454.81995,1425.28003,1426.45996
2000/10/02,1436.52002,1445.59998,1429.82996,1436.22998
2000/09/29,1458.29004,1458.29004,1436.29004,1436.51001
2000/09/28,1426.56995,1461.68994,1425.78003,1458.29004
2000/09/27,1427.20996,1437.21997,1419.43994,1426.56995
2000/09/26,1439.03003,1448.04004,1425.25,1427.20996
2000/09/25,1448.71997,1457.42004,1435.93005,1439.03003
2000/09/22,1449.05005,1449.05005,1421.88,1448.71997
2000/09/21,1451.33997,1452.77002,1436.30005,1449.05005
2000/09/20,1459.90002,1460.48999,1430.94995,1451.33997
2000/09/19,1444.51001,1461.16003,1444.51001,1459.90002
2000/09/18,1465.81006,1467.77002,1441.92004,1444.51001
2000/09/15,1480.87,1480.95996,1460.21997,1465.81006
2000/09/14,1484.91003,1494.16003,1476.72998,1480.87
2000/09/13,1481.98999,1487.44995,1473.60999,1484.91003
2000/09/12,1489.26001,1496.93005,1479.67004,1481.98999
2000/09/11,1494.5,1506.76001,1483.01001,1489.26001
2000/09/08,1502.51001,1502.51001,1489.88,1494.5
2000/09/07,1492.25,1505.33997,1492.25,1502.51001
2000/09/06,1507.07996,1512.60999,1492.12,1492.25
2000/09/05,1520.77002,1520.77002,1504.20996,1507.07996
2000/09/01,1517.68005,1530.08997,1515.53003,1520.77002
2000/08/31,1502.58997,1525.20996,1502.58997,1517.68005
2000/08/30,1509.83997,1510.48999,1500.08997,1502.58997
2000/08/29,1514.08997,1514.81006,1505.45996,1509.83997
2000/08/28,1506.44995,1523.94995,1506.44995,1514.08997
2000/08/25,1508.31006,1513.46997,1505.08997,1506.44995
2000/08/24,1505.96997,1511.16003,1501.25,1508.31006
2000/08/23,1498.13,1507.19995,1489.52002,1505.96997
2000/08/22,1499.47998,1508.44995,1497.42004,1498.13
2000/08/21,1491.71997,1502.83997,1491.13,1499.47998
2000/08/18,1496.06995,1499.46997,1488.98999,1491.71997
2000/08/17,1479.84998,1499.31995,1479.84998,1496.06995
2000/08/16,1484.43005,1496.08997,1475.73999,1479.84998
2000/08/15,1491.56006,1493.12,1482.73999,1484.43005
2000/08/14,1471.83997,1491.64001,1468.56006,1491.56006
2000/08/11,1460.25,1475.71997,1453.06006,1471.83997
2000/08/10,1472.87,1475.15002,1459.89001,1460.25
2000/08/09,1482.80005,1490.32996,1471.16003,1472.87
2000/08/08,1479.31995,1484.52002,1472.60999,1482.80005
2000/08/07,1462.93005,1480.80005,1460.71997,1479.31995
2000/08/04,1452.56006,1462.93005,1451.31006,1462.93005
2000/08/03,1438.69995,1454.18994,1425.43005,1452.56006
2000/08/02,1438.09998,1451.58997,1433.48999,1438.69995
2000/08/01,1430.82996,1443.54004,1428.95996,1438.09998
2000/07/31,1419.89001,1437.65002,1418.70996,1430.82996
2000/07/28,1449.62,1456.68005,1413.89001,1419.89001
2000/07/27,1452.42004,1464.91003,1445.32996,1449.62
2000/07/26,1474.46997,1474.46997,1452.42004,1452.42004
2000/07/25,1464.29004,1476.22998,1464.29004,1474.46997
2000/07/24,1480.18994,1485.88,1463.80005,1464.29004
2000/07/21,1495.56995,1495.56995,1477.91003,1480.18994
2000/07/20,1481.95996,1501.92004,1481.95996,1495.56995
2000/07/19,1493.73999,1495.63,1479.92004,1481.95996
2000/07/18,1510.48999,1510.48999,1491.34998,1493.73999
2000/07/17,1509.97998,1517.31995,1505.26001,1510.48999
2000/07/14,1495.83997,1509.98999,1494.56006,1509.97998
2000/07/13,1492.92004,1501.39001,1489.65002,1495.83997
2000/07/12,1480.88,1497.68994,1480.88,1492.92004
2000/07/11,1475.62,1488.77002,1470.47998,1480.88
2000/07/10,1478.90002,1486.56006,1474.76001,1475.62
2000/07/07,1456.67004,1484.12,1456.67004,1478.90002
2000/07/06,1446.22998,1461.65002,1439.56006,1456.67004
2000/07/05,1469.54004,1469.54004,1442.44995,1446.22998
2000/07/03,1454.59998,1469.57996,1450.84998,1469.54004
2000/06/30,1442.39001,1454.68005,1438.70996,1454.59998
2000/06/29,1454.81995,1455.14001,1434.63,1442.39001
2000/06/28,1450.55005,1467.63,1450.55005,1454.81995
2000/06/27,1455.31006,1463.34998,1450.55005,1450.55005
2000/06/26,1441.47998,1459.66003,1441.47998,1455.31006
2000/06/23,1452.18005,1459.93994,1438.31006,1441.47998
2000/06/22,1479.13,1479.13,1448.03003,1452.18005
2000/06/21,1475.94995,1482.18994,1468,1479.13
2000/06/20,1486,1487.31995,1470.18005,1475.94995
2000/06/19,1464.45996,1488.93005,1459.05005,1486
2000/06/16,1478.72998,1480.77002,1460.42004,1464.45996
2000/06/15,1470.54004,1482.04004,1464.62,1478.72998
2000/06/14,1469.43994,1483.62,1467.70996,1470.54004
2000/06/13,1446,1470.42004,1442.38,1469.43994
2000/06/12,1456.94995,1462.93005,1445.98999,1446
2000/06/09,1461.67004,1472.67004,1454.95996,1456.94995
2000/06/08,1471.35999,1475.65002,1456.48999,1461.67004
2000/06/07,1457.83997,1474.64001,1455.06006,1471.35999
2000/06/06,1467.63,1471.35999,1454.73999,1457.83997
2000/06/05,1477.26001,1477.28003,1464.68005,1467.63
2000/06/02,1448.81006,1483.22998,1448.81006,1477.26001
2000/06/01,1420.59998,1448.81006,1420.59998,1448.81006
2000/05/31,1422.43994,1434.48999,1415.5,1420.59998
2000/05/30,1378.02002,1422.44995,1378.02002,1422.44995
2000/05/26,1381.52002,1391.42004,1369.75,1378.02002
2000/05/25,1399.05005,1411.65002,1373.93005,1381.52002
2000/05/24,1373.85999,1401.75,1361.08997,1399.05005
2000/05/23,1400.71997,1403.77002,1373.43005,1373.85999
2000/05/22,1406.94995,1410.55005,1368.72998,1400.71997
2000/05/19,1437.20996,1437.20996,1401.73999,1406.94995
2000/05/18,1447.80005,1458.04004,1436.58997,1437.20996
2000/05/17,1466.04004,1466.04004,1441.67004,1447.80005
2000/05/16,1452.35999,1470.40002,1450.76001,1466.04004
2000/05/15,1420.95996,1452.39001,1416.54004,1452.35999
2000/05/12,1407.81006,1430.13,1407.81006,1420.95996
2000/05/11,1383.05005,1410.26001,1383.05005,1407.81006
2000/05/10,1412.14001,1412.14001,1375.14001,1383.05005
2000/05/09,1424.17004,1430.28003,1401.84998,1412.14001
2000/05/08,1432.63,1432.63,1417.05005,1424.17004
2000/05/05,1409.56995,1436.03003,1405.07996,1432.63
2000/05/04,1415.09998,1420.98999,1404.93994,1409.56995
2000/05/03,1446.29004,1446.29004,1398.35999,1415.09998
2000/05/02,1468.25,1468.25,1445.21997,1446.29004
2000/05/01,1452.43005,1481.51001,1452.43005,1468.25
2000/04/28,1464.92004,1473.62,1448.15002,1452.43005
2000/04/27,1460.98999,1469.20996,1434.81006,1464.92004
2000/04/26,1477.43994,1482.93994,1456.97998,1460.98999
2000/04/25,1429.85999,1477.67004,1429.85999,1477.43994
2000/04/24,1434.54004,1434.54004,1407.13,1429.85999
2000/04/20,1427.46997,1435.48999,1422.07996,1434.54004
2000/04/19,1441.60999,1447.68994,1424.26001,1427.46997
2000/04/18,1401.43994,1441.60999,1397.81006,1441.60999
2000/04/17,1356.56006,1401.53003,1346.5,1401.43994
2000/04/14,1440.51001,1440.51001,1339.40002,1356.56006
2000/04/13,1467.17004,1477.52002,1439.33997,1440.51001
2000/04/12,1500.58997,1509.07996,1466.15002,1467.17004
2000/04/11,1504.45996,1512.80005,1486.78003,1500.58997
2000/04/10,1516.34998,1527.18994,1503.34998,1504.45996
2000/04/07,1501.33997,1518.68005,1501.33997,1516.34998
2000/04/06,1487.37,1511.76001,1487.37,1501.33997
2000/04/05,1494.72998,1506.55005,1478.05005,1487.37
2000/04/04,1505.97998,1526.44995,1416.41003,1494.72998
2000/04/03,1498.57996,1507.18994,1486.95996,1505.96997
2000/03/31,1487.92004,1519.81006,1484.38,1498.57996
2000/03/30,1508.52002,1517.38,1474.63,1487.92004
2000/03/29,1507.72998,1521.44995,1497.44995,1508.52002
2000/03/28,1523.85999,1527.35999,1507.08997,1507.72998
2000/03/27,1527.45996,1534.63,1518.45996,1523.85999
2000/03/24,1527.34998,1552.87,1516.82996,1527.45996
2000/03/23,1500.64001,1532.5,1492.39001,1527.34998
2000/03/22,1493.87,1505.07996,1487.32996,1500.64001
2000/03/21,1456.63,1493.92004,1446.06006,1493.87
2000/03/20,1464.46997,1470.30005,1448.48999,1456.63
2000/03/17,1458.46997,1477.32996,1453.31995,1464.46997
2000/03/16,1392.15002,1458.46997,1392.15002,1458.46997
2000/03/15,1359.15002,1397.98999,1356.98999,1392.14001
2000/03/14,1383.62,1395.15002,1359.15002,1359.15002
2000/03/13,1395.06995,1398.39001,1364.83997,1383.62
2000/03/10,1401.68994,1413.45996,1392.06995,1395.06995
2000/03/09,1366.69995,1401.81995,1357.88,1401.68994
2000/03/08,1355.62,1373.79004,1346.62,1366.69995
2000/03/07,1391.28003,1399.20996,1349.98999,1355.62
2000/03/06,1409.17004,1409.73999,1384.75,1391.28003
2000/03/03,1381.76001,1410.88,1381.76001,1409.17004
2000/03/02,1379.18994,1386.56006,1370.34998,1381.76001
2000/03/01,1366.42004,1383.45996,1366.42004,1379.18994
2000/02/29,1348.05005,1369.63,1348.05005,1366.42004
2000/02/28,1333.35999,1360.81995,1325.06995,1348.05005
2000/02/25,1353.43005,1362.14001,1329.15002,1333.35999
2000/02/24,1360.68994,1364.80005,1329.88,1353.43005
2000/02/23,1352.17004,1370.10999,1342.43994,1360.68994
2000/02/22,1346.08997,1358.10999,1331.88,1352.17004
2000/02/18,1388.26001,1388.58997,1345.31995,1346.08997
2000/02/17,1387.67004,1399.88,1380.06995,1388.26001
2000/02/16,1402.05005,1404.55005,1385.57996,1387.67004
2000/02/15,1389.93994,1407.71997,1376.25,1402.05005
2000/02/14,1387.12,1394.93005,1380.53003,1389.93994
2000/02/11,1416.82996,1416.82996,1378.89001,1387.12
2000/02/10,1411.69995,1422.09998,1406.43005,1416.82996
2000/02/09,1441.71997,1444.55005,1411.65002,1411.70996
2000/02/08,1424.23999,1441.82996,1424.23999,1441.71997
2000/02/07,1424.37,1427.15002,1413.32996,1424.23999
2000/02/04,1424.96997,1435.91003,1420.63,1424.37
2000/02/03,1409.12,1425.78003,1398.52002,1424.96997
2000/02/02,1409.28003,1420.60999,1403.48999,1409.12
2000/02/01,1394.45996,1412.48999,1384.79004,1409.28003
2000/01/31,1360.16003,1394.47998,1350.14001,1394.45996
2000/01/28,1398.56006,1398.56006,1356.19995,1360.16003
2000/01/27,1404.08997,1418.85999,1370.98999,1398.56006
2000/01/26,1410.03003,1412.72998,1400.16003,1404.08997
2000/01/25,1401.53003,1414.26001,1388.48999,1410.03003
2000/01/24,1441.35999,1454.08997,1395.42004,1401.53003
2000/01/21,1445.56995,1453.18005,1439.59998,1441.35999
2000/01/20,1455.90002,1465.70996,1438.54004,1445.56995
2000/01/19,1455.14001,1461.39001,1448.68005,1455.90002
2000/01/18,1465.15002,1465.15002,1451.30005,1455.14001
2000/01/14,1449.68005,1473,1449.68005,1465.15002
2000/01/13,1432.25,1454.19995,1432.25,1449.68005
2000/01/12,1438.56006,1442.59998,1427.07996,1432.25
2000/01/11,1457.59998,1458.66003,1434.42004,1438.56006
2000/01/10,1441.46997,1464.35999,1441.46997,1457.59998
2000/01/07,1403.44995,1441.46997,1400.72998,1441.46997
2000/01/06,1402.10999,1411.90002,1392.09998,1403.44995
2000/01/05,1399.42004,1413.27002,1377.68005,1402.10999
2000/01/04,1455.21997,1455.21997,1397.43005,1399.42004
2000/01/03,1469.25,1478,1438.35999,1455.21997
1999/12/31,1464.46997,1472.42004,1458.18994,1469.25
1999/12/30,1463.45996,1473.09998,1462.59998,1464.46997
1999/12/29,1457.66003,1467.46997,1457.66003,1463.45996
1999/12/28,1457.08997,1462.68005,1452.78003,1457.66003
1999/12/27,1458.33997,1463.18994,1450.82996,1457.09998
1999/12/23,1436.13,1461.43994,1436.13,1458.33997
1999/12/22,1433.43005,1440.02002,1429.13,1436.13
1999/12/21,1418.08997,1436.46997,1414.80005,1433.43005
1999/12/20,1421.03003,1429.16003,1411.09998,1418.08997
1999/12/17,1418.78003,1431.77002,1418.78003,1421.03003
1999/12/16,1413.31995,1423.10999,1408.34998,1418.78003
1999/12/15,1403.17004,1417.40002,1396.19995,1413.32996
1999/12/14,1415.21997,1418.30005,1401.58997,1403.17004
1999/12/13,1417.04004,1421.57996,1410.09998,1415.21997
1999/12/10,1408.10999,1421.57996,1405.65002,1417.04004
1999/12/09,1403.88,1418.43005,1391.46997,1408.10999
1999/12/08,1409.17004,1415.66003,1403.88,1403.88
1999/12/07,1423.32996,1426.81006,1409.17004,1409.17004
1999/12/06,1433.30005,1434.15002,1418.25,1423.32996
1999/12/03,1409.04004,1447.42004,1409.04004,1433.30005
1999/12/02,1397.71997,1409.04004,1397.71997,1409.04004
1999/12/01,1388.91003,1400.12,1387.38,1397.71997
1999/11/30,1407.82996,1410.58997,1386.94995,1388.91003
1999/11/29,1416.62,1416.62,1404.15002,1407.82996
1999/11/26,1417.07996,1425.23999,1416.14001,1416.62
1999/11/24,1404.64001,1419.70996,1399.17004,1417.07996
1999/11/23,1420.93994,1423.91003,1402.19995,1404.64001
1999/11/22,1422,1425,1412.40002,1420.93994
1999/11/19,1424.93994,1424.93994,1417.54004,1422
1999/11/18,1410.70996,1425.31006,1410.70996,1424.93994
1999/11/17,1420.06995,1423.43994,1410.68994,1410.70996
1999/11/16,1394.39001,1420.35999,1394.39001,1420.06995
1999/11/15,1396.06006,1398.57996,1392.28003,1394.39001
1999/11/12,1381.45996,1396.12,1368.54004,1396.06006
1999/11/11,1373.45996,1382.12,1372.18994,1381.45996
1999/11/10,1365.28003,1379.18005,1359.97998,1373.45996
1999/11/09,1377.01001,1383.81006,1361.44995,1365.28003
1999/11/08,1370.22998,1380.78003,1365.87,1377.01001
1999/11/05,1362.64001,1387.47998,1362.64001,1370.22998
1999/11/04,1354.93005,1369.41003,1354.93005,1362.64001
1999/11/03,1347.73999,1360.32996,1347.73999,1354.93005
1999/11/02,1354.12,1369.31995,1346.41003,1347.73999
1999/11/01,1362.93005,1367.30005,1354.05005,1354.12
1999/10/29,1342.43994,1373.17004,1342.43994,1362.93005
1999/10/28,1296.70996,1342.46997,1296.70996,1342.43994
1999/10/27,1281.91003,1299.39001,1280.47998,1296.70996
1999/10/26,1293.63,1303.45996,1281.85999,1281.91003
1999/10/25,1301.65002,1301.68005,1286.06995,1293.63
1999/10/22,1283.60999,1308.81006,1283.60999,1301.65002
1999/10/21,1289.43005,1289.43005,1265.60999,1283.60999
1999/10/20,1261.31995,1289.43994,1261.31995,1289.43005
1999/10/19,1254.13,1279.31995,1254.13,1261.31995
1999/10/18,1247.41003,1254.13,1233.69995,1254.13
1999/10/15,1283.42004,1283.42004,1245.39001,1247.41003
1999/10/14,1285.55005,1289.63,1267.62,1283.42004
1999/10/13,1313.04004,1313.04004,1282.80005,1285.55005
1999/10/12,1335.20996,1335.20996,1311.80005,1313.04004
1999/10/11,1336.02002,1339.22998,1332.95996,1335.20996
1999/10/08,1317.64001,1336.60999,1311.88,1336.02002
1999/10/07,1325.40002,1328.05005,1314.13,1317.64001
1999/10/06,1301.34998,1325.45996,1301.34998,1325.40002
1999/10/05,1304.59998,1316.41003,1286.43994,1301.34998
1999/10/04,1282.81006,1304.59998,1282.81006,1304.59998
1999/10/01,1282.70996,1283.17004,1265.78003,1282.81006
1999/09/30,1268.37,1291.31006,1268.37,1282.70996
1999/09/29,1282.19995,1288.82996,1268.16003,1268.37
1999/09/28,1283.31006,1285.55005,1256.26001,1282.19995
1999/09/27,1277.35999,1295.03003,1277.35999,1283.31006
1999/09/24,1280.41003,1281.17004,1263.83997,1277.35999
1999/09/23,1310.51001,1315.25,1277.30005,1280.41003
1999/09/22,1307.57996,1316.18005,1297.81006,1310.51001
1999/09/21,1335.52002,1335.53003,1301.96997,1307.57996
1999/09/20,1335.42004,1338.38,1330.60999,1335.53003
1999/09/17,1318.47998,1337.58997,1318.47998,1335.42004
1999/09/16,1317.96997,1322.51001,1299.96997,1318.47998
1999/09/15,1336.29004,1347.20996,1317.96997,1317.96997
1999/09/14,1344.13,1344.18005,1330.60999,1336.29004
1999/09/13,1351.66003,1351.66003,1341.69995,1344.13
1999/09/10,1347.66003,1357.62,1346.19995,1351.66003
1999/09/09,1344.15002,1347.66003,1333.91003,1347.66003
1999/09/08,1350.44995,1355.18005,1337.35999,1344.15002
1999/09/07,1357.23999,1361.39001,1349.58997,1350.44995
1999/09/03,1319.10999,1357.73999,1319.10999,1357.23999
1999/09/02,1331.06995,1331.06995,1304.88,1319.10999
1999/09/01,1320.41003,1331.18005,1320.39001,1331.06995
1999/08/31,1324.02002,1333.27002,1306.95996,1320.41003
1999/08/30,1348.27002,1350.69995,1322.80005,1324.02002
1999/08/27,1362.01001,1365.63,1347.34998,1348.27002
1999/08/26,1381.79004,1381.79004,1361.53003,1362.01001
1999/08/25,1363.5,1382.83997,1359.19995,1381.79004
1999/08/24,1360.21997,1373.31995,1353.63,1363.5
1999/08/23,1336.60999,1360.23999,1336.60999,1360.21997
1999/08/20,1323.58997,1336.60999,1323.58997,1336.60999
1999/08/19,1332.83997,1332.83997,1315.34998,1323.58997
1999/08/18,1344.16003,1344.16003,1332.13,1332.83997
1999/08/17,1330.77002,1344.16003,1328.76001,1344.16003
1999/08/16,1327.68005,1331.05005,1320.51001,1330.77002
1999/08/13,1298.16003,1327.71997,1298.16003,1327.68005
1999/08/12,1301.93005,1313.60999,1298.06006,1298.16003
1999/08/11,1281.43005,1301.93005,1281.43005,1301.93005
1999/08/10,1297.80005,1298.62,1267.72998,1281.43005
1999/08/09,1300.29004,1306.68005,1295.98999,1297.80005
1999/08/06,1313.70996,1316.73999,1293.18994,1300.29004
1999/08/05,1305.32996,1313.70996,1287.22998,1313.70996
1999/08/04,1322.18005,1330.16003,1304.5,1305.32996
1999/08/03,1328.05005,1336.13,1314.91003,1322.18005
1999/08/02,1328.71997,1344.68994,1325.20996,1328.05005
1999/07/30,1341.03003,1350.92004,1328.48999,1328.71997
1999/07/29,1365.40002,1365.40002,1332.81995,1341.03003
1999/07/28,1362.83997,1370.53003,1355.54004,1365.40002
1999/07/27,1347.75,1368.69995,1347.75,1362.83997
1999/07/26,1356.93994,1358.60999,1346.19995,1347.76001
1999/07/23,1360.96997,1367.41003,1349.91003,1356.93994
1999/07/22,1379.29004,1379.29004,1353.97998,1360.96997
1999/07/21,1377.09998,1386.66003,1372.63,1379.29004
1999/07/20,1407.65002,1407.65002,1375.15002,1377.09998
1999/07/19,1418.78003,1420.32996,1404.56006,1407.65002
1999/07/16,1409.62,1418.78003,1407.06995,1418.78003
1999/07/15,1398.17004,1409.83997,1398.17004,1409.62
1999/07/14,1393.56006,1400.05005,1386.51001,1398.17004
1999/07/13,1399.09998,1399.09998,1386.83997,1393.56006
1999/07/12,1403.28003,1406.81995,1394.69995,1399.09998
1999/07/09,1394.42004,1403.28003,1394.42004,1403.28003
1999/07/08,1395.85999,1403.25,1386.68994,1394.42004
1999/07/07,1388.12,1395.88,1384.94995,1395.85999
1999/07/06,1391.21997,1405.29004,1387.07996,1388.12
1999/07/02,1380.95996,1391.21997,1379.56995,1391.21997
1999/07/01,1372.70996,1382.80005,1360.80005,1380.95996
1999/06/30,1351.44995,1372.93005,1338.78003,1372.70996
1999/06/29,1331.34998,1351.51001,1328.40002,1351.44995
1999/06/28,1315.31006,1333.68005,1315.31006,1331.34998
1999/06/25,1315.78003,1329.13,1312.64001,1315.31006
1999/06/24,1333.06006,1333.06006,1308.46997,1315.78003
1999/06/23,1335.87,1335.88,1322.55005,1333.06006
1999/06/22,1349,1351.12,1335.52002,1335.88
1999/06/21,1342.83997,1349.06006,1337.63,1349
1999/06/18,1339.90002,1344.47998,1333.52002,1342.83997
1999/06/17,1330.41003,1343.54004,1322.75,1339.90002
1999/06/16,1301.16003,1332.82996,1301.16003,1330.41003
1999/06/15,1294,1310.76001,1294,1301.16003
1999/06/14,1293.64001,1301.98999,1292.19995,1294
1999/06/11,1302.81995,1311.96997,1287.88,1293.64001
1999/06/10,1318.64001,1318.64001,1293.28003,1302.81995
1999/06/09,1317.32996,1326.01001,1314.72998,1318.64001
1999/06/08,1334.52002,1334.52002,1312.82996,1317.32996
1999/06/07,1327.75,1336.42004,1325.89001,1334.52002
1999/06/04,1299.54004,1327.75,1299.54004,1327.75
1999/06/03,1294.81006,1304.15002,1294.19995,1299.54004
1999/06/02,1294.26001,1297.09998,1277.46997,1294.81006
1999/06/01,1301.83997,1301.83997,1281.43994,1294.26001
1999/05/28,1281.41003,1304,1281.41003,1301.83997
1999/05/27,1304.76001,1304.76001,1277.31006,1281.41003
1999/05/26,1284.40002,1304.84998,1278.43005,1304.76001
1999/05/25,1306.65002,1317.52002,1284.38,1284.40002
1999/05/24,1330.29004,1333.02002,1303.53003,1306.65002
1999/05/21,1338.82996,1340.88,1326.18994,1330.29004
1999/05/20,1344.22998,1350.48999,1338.82996,1338.82996
1999/05/19,1333.31995,1344.22998,1327.05005,1344.22998
1999/05/18,1339.48999,1345.43994,1323.45996,1333.31995
1999/05/17,1337.80005,1339.94995,1321.18994,1339.48999
1999/05/14,1367.56006,1367.56006,1332.63,1337.80005
1999/05/13,1364,1375.97998,1364,1367.56006
1999/05/12,1355.60999,1367.35999,1333.09998,1364
1999/05/11,1340.30005,1360,1340.30005,1355.60999
1999/05/10,1345,1352.01001,1334,1340.30005
1999/05/07,1332.05005,1345.98999,1332.05005,1345
1999/05/06,1347.31006,1348.35999,1322.56006,1332.05005
1999/05/05,1332,1347.31995,1317.43994,1347.31006
1999/05/04,1354.63,1354.64001,1330.64001,1332
1999/05/03,1335.18005,1354.63,1329.01001,1354.63
1999/04/30,1342.82996,1351.82996,1314.57996,1335.18005
1999/04/29,1350.91003,1356.75,1336.81006,1342.82996
1999/04/28,1362.80005,1368.62,1348.29004,1350.91003
1999/04/27,1360.04004,1371.56006,1356.55005,1362.80005
1999/04/26,1356.84998,1363.56006,1353.71997,1360.04004
1999/04/23,1358.82996,1363.65002,1348.44995,1356.84998
1999/04/22,1336.12,1358.83997,1336.12,1358.81995
1999/04/21,1306.17004,1336.12,1301.83997,1336.12
1999/04/20,1289.47998,1306.30005,1284.20996,1306.17004
1999/04/19,1319,1340.09998,1284.47998,1289.47998
1999/04/16,1322.85999,1325.03003,1311.40002,1319
1999/04/15,1328.43994,1332.41003,1308.38,1322.84998
1999/04/14,1349.81995,1357.23999,1326.41003,1328.43994
1999/04/13,1358.64001,1362.38,1344.03003,1349.81995
1999/04/12,1348.34998,1358.68994,1333.47998,1358.63
1999/04/09,1343.97998,1351.21997,1335.23999,1348.34998
1999/04/08,1326.89001,1344.07996,1321.59998,1343.97998
1999/04/07,1317.89001,1329.57996,1312.58997,1326.89001
1999/04/06,1321.12,1326.76001,1311.06995,1317.89001
1999/04/05,1293.71997,1321.12,1293.71997,1321.12
1999/04/01,1286.37,1294.54004,1282.56006,1293.71997
1999/03/31,1300.75,1313.59998,1285.87,1286.37
1999/03/30,1310.17004,1310.17004,1295.46997,1300.75
1999/03/29,1282.80005,1311.76001,1282.80005,1310.17004
1999/03/26,1289.98999,1289.98999,1277.25,1282.80005
1999/03/25,1268.58997,1289.98999,1268.58997,1289.98999
1999/03/24,1262.14001,1269.02002,1256.43005,1268.58997
1999/03/23,1297.01001,1297.01001,1257.45996,1262.14001
1999/03/22,1299.29004,1303.83997,1294.26001,1297.01001
1999/03/19,1316.55005,1323.81995,1298.92004,1299.29004
1999/03/18,1297.81995,1317.62,1294.75,1316.55005
1999/03/17,1306.38,1306.55005,1292.63,1297.81995
1999/03/16,1307.26001,1311.10999,1302.29004,1306.38
1999/03/15,1294.58997,1307.46997,1291.03003,1307.26001
1999/03/12,1297.68005,1304.42004,1289.17004,1294.58997
1999/03/11,1286.83997,1306.43005,1286.83997,1297.68005
1999/03/10,1279.83997,1287.02002,1275.16003,1286.83997
1999/03/09,1282.72998,1293.73999,1275.10999,1279.83997
1999/03/08,1275.46997,1282.73999,1271.57996,1282.72998
1999/03/05,1246.64001,1275.72998,1246.64001,1275.46997
1999/03/04,1227.69995,1247.73999,1227.69995,1246.64001
1999/03/03,1225.5,1231.63,1216.03003,1227.69995
1999/03/02,1236.16003,1248.31006,1221.87,1225.5
1999/03/01,1238.32996,1238.69995,1221.88,1236.16003
1999/02/26,1245.02002,1246.72998,1226.23999,1238.32996
1999/02/25,1253.41003,1253.41003,1225.01001,1245.02002
1999/02/24,1271.18005,1283.83997,1251.93994,1253.41003
1999/02/23,1272.14001,1280.38,1263.35999,1271.18005
1999/02/22,1239.21997,1272.21997,1239.21997,1272.14001
1999/02/19,1237.28003,1247.91003,1232.03003,1239.21997
1999/02/18,1224.03003,1239.13,1220.69995,1237.28003
1999/02/17,1241.87,1249.31006,1220.92004,1224.03003
1999/02/16,1230.13,1252.17004,1230.13,1241.87
1999/02/12,1254.04004,1254.04004,1225.53003,1230.13
1999/02/11,1223.55005,1254.05005,1223.18994,1254.04004
1999/02/10,1216.14001,1226.78003,1211.89001,1223.55005
1999/02/09,1243.77002,1243.96997,1215.63,1216.14001
1999/02/08,1239.40002,1246.93005,1231.97998,1243.77002
